doc_id,text,topic,probability
52,selamat juang tim bamantara eepisat pens yang siap luncur inovasi bidang teknik antariksa indonesia di kancah dunia dalam ajang gengsi cansat competition yang ada oleh american astronautical society aas slide pada hari minggu tim bamantara eepisat pens pamit mohon doa dan dukung kepada direktur pens dr ing ir arif irwansyah st meng politeknik politeknikjoss pens pensjoss banggapens kampusinovasi kampustradisijuara cansatcompetition bamantaraeepisat,0,0.7911963
53,selamat datang mahasiswa baru pens jalur snbt siap untuk gabung sama buat inovasi harum nama almamater orang tua hingga negeri pasti selalu update dan check informasi kena daftar ulang di web pmbpensacid politeknik politeknikjoss pens pensjoss banggapens kampusinovasi diktisaintekberdampak snbt,0,0.8728331
54,creativity station agenda community service untuk mahasiswa indonesia dan korea gabung sama dalam giat ini untuk asah teamwork dan mampu komunikasi untuk temu solusi simak timeline nya link registration pensidprojectbee politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens projectbee,0,0.7210766
55,opening dies natalis ke pens semangat kreasi dan sinergi semarak inovasi kuat pens dampak mari sama kita raya jalan luar biasa pens lama tahun dalam cetak inovasi dan beri dampak nyata bagi bangsa senin juni pukul wib selesai auditorium lt gedung pascasarjana pens acara spesial putar video dokumenter talkshow inspiratif napak tilas pens launching dies natalis ke pens potong tumpeng bagai simbol rasa syukur dan sama ayo hadir dan jadi bagi dari semangat inovasi yang tak pernah padam pens pensberdampak diesnatalispens kampusinovasi,0,0.78152907
56,keluarga besar politeknik elektronika negeri megucapkan selamat dan sukses atas lantik bapak dr ing ir arif irwansyah st meng bagai direktur pens periode selamat tugas moga senantiasa beri lancar dalam emban amanah dan dampak positif bagi maju institusi didik di indonesia serta selalu jadi inspirasi bagi civitas akademika pens politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens direkturpens,0,0.81613237
57,keluarga besar politeknik elektronika negeri megucapkan terima kasih atas abdi dan dedikasi kepada bapak aliridho barakbah skom phd bagai direktur pens periode moga prestasi dan sukses yang telah capai dapat jadi inspirasi untuk maju pens politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens direkturpens,0,0.8486289
58,kantor akuntan publik kap luthfi muhammad dan rekan ikan apresiasi kepada politeknik elektronika negeri pens upa opini wajar tanpa kecuali wtp atas lapor uang tahun anggar pada agenda exit meeting yang ada pada kamis di ruang rapat lantai tiga gedung pascasarjana hadir oleh ahmad muhajir ma ak cpa asean cpa dan emir faishal baihaqi se mba selaku partners dari kap luthfi muhammad dan rekan serta hadir pula direktur pens aliridho barakbah skom phd dengan damping jajar direksi serta unit kait lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,0,0.81661046
59,launching cansat nurturing the next space generation through collaboration and innovation join us for an inspiring event hosted by the bamantara eepisat team as we take a giant leap toward the future of space exploration date wednesday may time end location mini theater lt graduate building pens live streaming on youtube eepisat register now contact person raisha featuring fikri rahman hakim people development specialist at psn nia asmady manager of space technology at psn free open to public benefits explore careers in the space industry get exclusive insights from space experts understand the cansat competition mission dont miss the chance to connect learn and be part of indonesias growing space community eepisat bamantara garudakujayadiangkasa spacegeneration cansat pens spaceinnovation,0,0.44003868
60,dalam momentum tahun bentuk organisasi budi utomo pens usai gelar upacara ingat hari bangkit nasional pada selasa giat ini tempat di auditorium lt gedung pascasarjana dan ikut cara khidmat oleh sivitas akademika pens dengan prof amang sudarsono st phd yang tindak selaku bina upacara usung tema bangkit sama wujud indonesia kuat ingat sebut jadi sempat refleksi peran penting seluruh elemen bangsa bagi bangun nasional berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi harikebangkitannasional harkitnas,0,0.86330485
61,gt students final project game playtest is an exceptional chance for all game enthusiasts to dive into the development process you will experience a variety of original games crafted by students provide invaluable feedback to the creators and play a crucial role in perfecting the games ahead of their release dont miss out on the fun and the opportunity to win exciting prizes,2,0.48240414
62,tuju dies natalis ke pens dengan tema semangat kreasi dan sinergi semarak inovasi kuat pens dampak ikut ini logo dan makna logo ini dapat unduh pada pensidlogodiesnatpens dan tambah ke seluruh komunikasi visual yang ada di lingkung pens yuk sama semarak dies natalis ke pens politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens diesnatpens,0,0.6945913
63,ponorogo politeknik elektronika negeri pens kolaborasi dengan smkn jenang dan smk pemda ponorogo dalam program katalisator mitra berdikari lalu riset sama beberapa inovasi bas potensi daerah dapat tujuh inovasi yang riset dan kerja libat guru dan siswa rencana akan implementasi di daerah pudak ponorogo lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampus inovasi banggapens,0,0.8579465
64,post kumpul proposal pkm seleksi internal halo sobat km pens telah nanti dan ketidakpastian soal pkm akhir momen yang ditunggutunggu datang juga buat kalian yang punya ide kreatif dan inovatif ini saat yang tepat buat wujud lewat pkm siap proposal kalian dari sekarang siapa tahu tahun ini jadi langkah awal kamu buat sampai pimnas info lebih lanjut cp group wa koordinasi pensidlinkbermanfaatpkm salam pkm center pens pkmpens pimnas pensmenujujuara,0,0.7655715
65,politeknik elektronika negeri pens gelar giat audiensi kait program beasiswa vivo nexgen scholars sama hoshizora foundation serta vivo indonesia dengan undang direktorat ajar dan mahasiswa belmawa menteri didik tinggi sains dan teknologi kemdiktisaintek pada rabu di ruang rapat direktur lantai dua gedung pascasarjana hadir langsung oleh plt direktur belmawa dr berry juliandi msi dan sambut hangat oleh direktur pens aliridho barakbah skom phd serta jajar direksi serta wakil dari hoshizora foundation dan vivo indonesia lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,0,0.81409264
66,direktur dan civitas akademika politeknik elektronika negeri ucap selamat dan sukses atas luncur program diktisaintek dampak moga program ini dapat jadi tuju tetap arah baru bijak menteri yang tuju untuk tingkat kualitas didik tinggi sains dan teknologi di indonesia pens bagai guru tinggi komitmen untuk jawab tantang kembang zaman hingga dampak untuk masyarakat dan negeri politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,0,0.82119024
67,cari calon mahasiswa baru yang mau kuliah gratis sampai lulus kamu punya mimpi kuliah di jurus sainsteknik yuk rapat karena hoshimin mau spill beasiswa dari vivo yang siap full cover uktmu lama semester nama beasiswa adalah vivo nexgen scholars nahh khusus buat kamu orang pilih akan dapat beasiswa tara dengan ukt hingga lulus tarik kan yuk swipe buat info lengkap,0,0.6238755
68,live sosialisasi simandiri pens yuk ngobrol bareng biar mantab pilih prodi di jalur seleksi simandiri sama bapak dr ir bambang sumantri st msc bambangsumantri wakil direktur bidang akademik pens dan bu andri suryandari andrisuryandari humas pens rabu mei wib live di instagram penseepis politeknik politeknikjoss pens pensjoss kampusinovasi banggapens seleksimandiri simandiripens,0,0.8217201
69,kamu masih punya sempat besar di jalur seleksi simandiri pens masih ada sempat untuk kalian yang belum lolos snbp dan snbt jalur seleksi simandiri liput beberapa metode seleksi yaitu tes utbk simandiri nilai utbk nilai prestasi nilai raport buka lalu beberapa gelombang dan skema siap dan catat tanggal penting pendafataran dan informasi lengkap kunjung web pmbpensacid pmbpensacid pmbpensacid kami tunggu gabung kalian di kampusinovasi see you there politeknik politeknikjoss pens pensjoss simandiripens pmb jalurmandiri banggapens,0,0.76704055
70,dalam rangka dorong organisasi mahasiswa untuk peduli serta kontribusi pada masyarakat menteri didik tinggi sains dan teknologi republik indonesia kembali ada program kuat kapasitas organisasi mahasiswa ppk ormawa pens bagai kampus vokasi unggul pun turut siap diri cara serius dalam program ini dengan gelar sosialisasi pada rabu tempat di ruang a gedung sarjana terap giat sebut undang zakha maisat eka darmawan sst mt bagai materi yang bahas kena susun sistematika proposal lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusinovasi kampustradisijuara ppkormawa ppkpens,0,0.8203075
71,tepat pada hari jumat civitas akademika pens tengah langsung upacara untuk ingat hari didik nasional ingat yang laksana tiap tanggal mei ini tempat di ruang auditorium lt gedung pascasarjana yang pimpin oleh dr tri budi santoso st mt dengan penuh khidmat beberapa serta yang hadir pun lihat pakai pakai adat yang tambah harmonis upacara tema partisipasi semesta wujud didik mutu untuk semua giat sebut harap dapat ajak semua pihak untuk kontribusi lebih guna cipta sistem didik yang inklusif rata dan kualitas berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi haripendidikannasional hardiknas,0,0.78433776
72,didik buka jalan tuju masa depan yang lebih cerah tiap ilmu yang ajar adalah langkah tuju ubah selamat hari didik mari terus nyala semangat ajar pens pensjoss politeknik politeknikjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi kampustradisijuara haripendidikannasional hardiknas,0,0.8177277
73,dari anak buruh serabutan jadi lulus baik pens kisah firman adalah bukti bahwa batas bukan alas untuk henti mimpi sejak awal firman tahu jalan tuju bangku kuliah tidak mudah tapi ia percaya didik bisa buka jalan untuk masa depan yang jauhhh lebih baik dengan semangat dan kerja keras firman hasil bukti semuanyabahkan ia jadi lulus baik dan langsung dapat kerja belum wisuda kalau kamu mau punya cerita sama seperti firman langsung aja daftar beasiswa vivo nexgen scholars untuk kuliah di pens ya daftar ke bitlynexgenscholars beasiswapens vivonexgenscholars beasiswakuliah hoshizorafoundation,0,0.60199994
74,hari ini kita raya tiap juang dedikasi dan kerja keras para kerja di seluruhxddunia terima kasih telah jadi tulang punggung maju dan gerak bangsa xd moga sejahtera adil dan lindung hak kerja terus jadi prioritasxdbersama xd politeknik politeknikjoss pens pensjoss banggapens kampusinovasixd kampustradisijuara hariburuhsedunia,0,0.7445092
75,komitmen pens dalam luas kerja sama internasional terus wujud cara nyata direktur pens aliridho barakbah skom phd sambut cara resmi tujuh mahasiswa internasional dari bagai negara pada senin di ruang rapat direktur pada tahun akademik ini pens buka peluang lalu dua program yaitu mitra negara kembang knb scholarship dan program tukar dengan prancis dengan semangat globalisasi didik pens makin tegas posisi bagai guru tinggi vokasi depan di asia tenggara dengan akreditasi unggul berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi studentsexchange,0,0.8438914
76,politeknik elektronika negeri raih akreditasi unggul dasar putus direktur dewan eksekutif badan akreditasi nasional guru tinggi banpt no skbanptakppjptiv peringkat tinggi unggul dalam akreditasi guru tinggi ini bentuk komitmen pens jadi selenggara guru tinggi kualitas yang fokus pada kualitas inovasi dan relevansi hadap butuh dunia industri politeknik politeknikjoss pens pensjoss kampusinovasi banggapens akreditasi unggul banpt,0,0.7637596
77,halo sobatpens jadi mahasiswa rupa suatu anugerah tak heran mereka akan jalan bagai likaliku kuliah hingga akhir selesai studi demi bangga dua orang tua tepat pada sabtu di ruang auditorium lt gedung pascasarjana pens banyak wisudawan telah resmi kukuh lantas bagaimana dukung dan asa orang tua kepada mereka mari simak jawab di reels ikut ini reporter qoimuddin videografer galuh rakadenita politeknik politeknikjoss pens pensjoss banggapens kampusinovasi kampustradisijuara wisudapens wisudakepens,0,0.804801
78,selamat dan sukses kepada program studi yang dapat akreditas unggul dasar putus lembaga akreditasi mandiri informatika komputer lam infokom dan lembaga akreditasi mandiri program studi teknik lam teknik politeknik politeknikjoss pens pensjoss kampusinovasi banggapens akreditasi akreditasiunggul,0,0.7877392
79,hari buku dunia ingat tepat pada hari ini april ingat internasional ini selalu selenggara oleh unesco guna promosi minat baca terbit dan hak cipta momen ini harap dapat mudah akses buku untuk semua orang mari manfaat limpah ilmu yang ada di buku untuk ajar refleks dan mimpi politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi haribukusedunia,0,0.72988844
80,pens cara resmi kukuh banyak lulus dalam prosesi wisuda ke yang langsung khidmat di auditorium gedung pascasarjana lt pada sabtu wisuda kali ini liput lulus program magister terap lulus sarjana terap dan lulus program diploma tiga dalam sambut direktur pens aliridho barakbah skom phd sampai bahwa momentum wisuda bukan sematamata jadi tutup jalan akademik lain titik awal abdi lulus untuk beri kontribusi nyata bagi masyarakat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi wisudapens,0,0.7580301
